from	to	dataset	n	dpt	mlt
BR	ES	locrisk378.1	1	TreeTime	RAxML-NG
BR	ES	locrisk378.2	1	TreeTime	RAxML-NG
BR	ES	locrisk378.3	1	TreeTime	RAxML-NG
BR	ES	locrisk468.1	1	TreeTime	RAxML-NG
BR	ES	locrisk468.2	1	TreeTime	RAxML-NG
BR	ES	locrisk468.3	1	TreeTime	RAxML-NG
BR	ES	locrisk527.1	1	TreeTime	RAxML-NG
BR	ES	locrisk527.2	1	TreeTime	RAxML-NG
BR	ES	locrisk527.3	1	TreeTime	RAxML-NG
BR	ES	locrisk574.1	1	TreeTime	RAxML-NG
BR	ES	locrisk574.2	1	TreeTime	RAxML-NG
BR	ES	locrisk574.3	1	TreeTime	RAxML-NG
BR	UY	locrisk260.1	1	TreeTime	RAxML-NG
BR	UY	locrisk260.2	1	TreeTime	RAxML-NG
BR	UY	locrisk260.3	1	TreeTime	RAxML-NG
BR	UY	locrisk378.1	1	TreeTime	RAxML-NG
BR	UY	locrisk378.2	1	TreeTime	RAxML-NG
BR	UY	locrisk378.3	1	TreeTime	RAxML-NG
BR	UY	locrisk468.1	1	TreeTime	RAxML-NG
BR	UY	locrisk468.2	1	TreeTime	RAxML-NG
BR	UY	locrisk468.3	1	TreeTime	RAxML-NG
BR	UY	locrisk527.1	1	TreeTime	RAxML-NG
BR	UY	locrisk527.2	1	TreeTime	RAxML-NG
BR	UY	locrisk527.3	1	TreeTime	RAxML-NG
BR	UY	locrisk574.1	1	TreeTime	RAxML-NG
BR	UY	locrisk574.2	1	TreeTime	RAxML-NG
BR	UY	locrisk574.3	1	TreeTime	RAxML-NG
BR	ZA	locrisk260.1	1	TreeTime	RAxML-NG
BR	ZA	locrisk260.3	1	TreeTime	RAxML-NG
BW	BG	locrisk527.1	1	TreeTime	RAxML-NG
BW	BG	locrisk527.3	1	TreeTime	RAxML-NG
BW	BG	locrisk574.2	1	TreeTime	RAxML-NG
BW	DK	locrisk468.2	1	TreeTime	RAxML-NG
BW	DK	locrisk527.1	1	TreeTime	RAxML-NG
BW	DK	locrisk527.3	1	TreeTime	RAxML-NG
BW	DK	locrisk574.1	1	TreeTime	RAxML-NG
BW	DK	locrisk574.2	1	TreeTime	RAxML-NG
BW	DK	locrisk574.3	1	TreeTime	RAxML-NG
BW	ES	locrisk468.2	2	TreeTime	RAxML-NG
BW	ES	locrisk527.1	1	TreeTime	RAxML-NG
BW	ES	locrisk527.3	2	TreeTime	RAxML-NG
BW	ES	locrisk574.1	1	TreeTime	RAxML-NG
BW	ES	locrisk574.2	1	TreeTime	RAxML-NG
BW	GE	locrisk468.2	1	TreeTime	RAxML-NG
BW	GE	locrisk527.3	1	TreeTime	RAxML-NG
BW	IN	locrisk468.2	2	TreeTime	RAxML-NG
BW	IN	locrisk527.1	1	TreeTime	RAxML-NG
BW	IN	locrisk527.2	1	TreeTime	RAxML-NG
BW	IN	locrisk527.3	2	TreeTime	RAxML-NG
BW	IN	locrisk574.1	2	TreeTime	RAxML-NG
BW	KE	locrisk378.3	1	TreeTime	RAxML-NG
BW	KE	locrisk468.1	1	TreeTime	RAxML-NG
BW	KE	locrisk468.2	1	TreeTime	RAxML-NG
BW	KE	locrisk468.3	1	TreeTime	RAxML-NG
BW	KE	locrisk527.1	1	TreeTime	RAxML-NG
BW	KE	locrisk527.2	1	TreeTime	RAxML-NG
BW	KE	locrisk527.3	1	TreeTime	RAxML-NG
BW	KE	locrisk574.1	1	TreeTime	RAxML-NG
BW	KE	locrisk574.2	1	TreeTime	RAxML-NG
BW	KE	locrisk574.3	1	TreeTime	RAxML-NG
BW	MW	locrisk260.3	1	TreeTime	RAxML-NG
BW	MW	locrisk468.1	1	TreeTime	RAxML-NG
BW	MW	locrisk468.2	7	TreeTime	RAxML-NG
BW	MW	locrisk468.3	1	TreeTime	RAxML-NG
BW	MW	locrisk527.1	3	TreeTime	RAxML-NG
BW	MW	locrisk527.2	1	TreeTime	RAxML-NG
BW	MW	locrisk527.3	8	TreeTime	RAxML-NG
BW	MW	locrisk574.1	4	TreeTime	RAxML-NG
BW	MW	locrisk574.2	1	TreeTime	RAxML-NG
BW	MW	locrisk574.3	1	TreeTime	RAxML-NG
BW	PK	locrisk260.1	1	TreeTime	RAxML-NG
BW	SE	locrisk468.2	1	TreeTime	RAxML-NG
BW	SE	locrisk527.3	1	TreeTime	RAxML-NG
BW	SO	locrisk468.2	1	TreeTime	RAxML-NG
BW	SO	locrisk527.1	1	TreeTime	RAxML-NG
BW	SO	locrisk527.2	1	TreeTime	RAxML-NG
BW	SO	locrisk527.3	1	TreeTime	RAxML-NG
BW	SO	locrisk574.1	1	TreeTime	RAxML-NG
BW	SO	locrisk574.2	1	TreeTime	RAxML-NG
BW	TH	locrisk378.3	1	TreeTime	RAxML-NG
BW	TH	locrisk527.1	1	TreeTime	RAxML-NG
BW	TZ	locrisk378.3	1	TreeTime	RAxML-NG
BW	TZ	locrisk468.2	7	TreeTime	RAxML-NG
BW	TZ	locrisk468.3	1	TreeTime	RAxML-NG
BW	TZ	locrisk527.1	4	TreeTime	RAxML-NG
BW	TZ	locrisk527.2	3	TreeTime	RAxML-NG
BW	TZ	locrisk527.3	9	TreeTime	RAxML-NG
BW	TZ	locrisk574.1	7	TreeTime	RAxML-NG
BW	TZ	locrisk574.2	1	TreeTime	RAxML-NG
BW	ZA	locrisk260.3	1	TreeTime	RAxML-NG
BW	ZA	locrisk378.1	1	TreeTime	RAxML-NG
BW	ZA	locrisk378.2	1	TreeTime	RAxML-NG
BW	ZA	locrisk468.1	3	TreeTime	RAxML-NG
BW	ZA	locrisk468.2	24	TreeTime	RAxML-NG
BW	ZA	locrisk468.3	5	TreeTime	RAxML-NG
BW	ZA	locrisk527.1	10	TreeTime	RAxML-NG
BW	ZA	locrisk527.2	4	TreeTime	RAxML-NG
BW	ZA	locrisk527.3	22	TreeTime	RAxML-NG
BW	ZA	locrisk574.1	23	TreeTime	RAxML-NG
BW	ZA	locrisk574.2	3	TreeTime	RAxML-NG
BW	ZA	locrisk574.3	3	TreeTime	RAxML-NG
BW	ZM	locrisk468.2	14	TreeTime	RAxML-NG
BW	ZM	locrisk468.3	1	TreeTime	RAxML-NG
BW	ZM	locrisk527.1	3	TreeTime	RAxML-NG
BW	ZM	locrisk527.3	11	TreeTime	RAxML-NG
BW	ZM	locrisk574.1	11	TreeTime	RAxML-NG
BW	ZM	locrisk574.2	1	TreeTime	RAxML-NG
CN	MM	locrisk260.3	1	TreeTime	RAxML-NG
CN	MM	locrisk378.1	1	TreeTime	RAxML-NG
CN	MM	locrisk378.2	1	TreeTime	RAxML-NG
CN	MM	locrisk378.3	1	TreeTime	RAxML-NG
CN	MM	locrisk527.2	1	TreeTime	RAxML-NG
CN	MM	locrisk527.3	1	TreeTime	RAxML-NG
CN	SE	locrisk378.1	1	TreeTime	RAxML-NG
CN	SE	locrisk378.3	1	TreeTime	RAxML-NG
CN	SE	locrisk527.2	1	TreeTime	RAxML-NG
ES	NG	locrisk260.1	1	TreeTime	RAxML-NG
ES	NG	locrisk260.2	1	TreeTime	RAxML-NG
ES	NG	locrisk260.3	1	TreeTime	RAxML-NG
ES	NG	locrisk378.1	1	TreeTime	RAxML-NG
ES	NG	locrisk378.2	1	TreeTime	RAxML-NG
ES	NG	locrisk378.3	1	TreeTime	RAxML-NG
ES	NG	locrisk468.1	1	TreeTime	RAxML-NG
ES	NG	locrisk468.2	1	TreeTime	RAxML-NG
ES	NG	locrisk468.3	1	TreeTime	RAxML-NG
ES	NG	locrisk527.1	1	TreeTime	RAxML-NG
ES	NG	locrisk527.2	1	TreeTime	RAxML-NG
ES	NG	locrisk527.3	1	TreeTime	RAxML-NG
ES	NG	locrisk574.1	1	TreeTime	RAxML-NG
ES	NG	locrisk574.2	1	TreeTime	RAxML-NG
ES	NG	locrisk574.3	1	TreeTime	RAxML-NG
ES	ZA	locrisk468.1	1	TreeTime	RAxML-NG
ES	ZA	locrisk527.1	1	TreeTime	RAxML-NG
ES	ZA	locrisk574.2	1	TreeTime	RAxML-NG
ES	ZA	locrisk574.3	1	TreeTime	RAxML-NG
ET	IL	locrisk574.3	1	TreeTime	RAxML-NG
ET	MW	locrisk574.3	1	TreeTime	RAxML-NG
ET	SE	locrisk574.3	2	TreeTime	RAxML-NG
ET	US	locrisk260.1	1	TreeTime	RAxML-NG
ET	US	locrisk260.2	1	TreeTime	RAxML-NG
ET	US	locrisk260.3	1	TreeTime	RAxML-NG
ET	US	locrisk378.1	1	TreeTime	RAxML-NG
ET	US	locrisk378.2	1	TreeTime	RAxML-NG
ET	US	locrisk378.3	1	TreeTime	RAxML-NG
ET	US	locrisk468.1	1	TreeTime	RAxML-NG
ET	US	locrisk468.2	1	TreeTime	RAxML-NG
ET	US	locrisk468.3	1	TreeTime	RAxML-NG
ET	US	locrisk527.1	1	TreeTime	RAxML-NG
ET	US	locrisk527.2	1	TreeTime	RAxML-NG
ET	US	locrisk527.3	1	TreeTime	RAxML-NG
ET	US	locrisk574.1	1	TreeTime	RAxML-NG
ET	US	locrisk574.2	1	TreeTime	RAxML-NG
ET	US	locrisk574.3	1	TreeTime	RAxML-NG
ET	YE	locrisk574.3	1	TreeTime	RAxML-NG
ET	ZM	locrisk574.3	1	TreeTime	RAxML-NG
IN	BE	locrisk260.1	1	TreeTime	RAxML-NG
IN	BE	locrisk260.2	1	TreeTime	RAxML-NG
IN	BE	locrisk260.3	1	TreeTime	RAxML-NG
IN	BE	locrisk378.1	1	TreeTime	RAxML-NG
IN	BE	locrisk378.2	1	TreeTime	RAxML-NG
IN	BE	locrisk378.3	1	TreeTime	RAxML-NG
IN	BE	locrisk468.1	1	TreeTime	RAxML-NG
IN	BE	locrisk468.2	1	TreeTime	RAxML-NG
IN	BE	locrisk468.3	1	TreeTime	RAxML-NG
IN	BE	locrisk527.1	1	TreeTime	RAxML-NG
IN	BE	locrisk527.2	1	TreeTime	RAxML-NG
IN	BE	locrisk527.3	1	TreeTime	RAxML-NG
IN	BE	locrisk574.1	1	TreeTime	RAxML-NG
IN	BE	locrisk574.2	1	TreeTime	RAxML-NG
IN	BE	locrisk574.3	1	TreeTime	RAxML-NG
IN	CN	locrisk260.1	2	TreeTime	RAxML-NG
IN	CN	locrisk260.2	2	TreeTime	RAxML-NG
IN	CN	locrisk260.3	2	TreeTime	RAxML-NG
IN	CN	locrisk378.1	1	TreeTime	RAxML-NG
IN	CN	locrisk378.2	2	TreeTime	RAxML-NG
IN	CN	locrisk378.3	1	TreeTime	RAxML-NG
IN	CN	locrisk468.1	2	TreeTime	RAxML-NG
IN	CN	locrisk468.2	2	TreeTime	RAxML-NG
IN	CN	locrisk468.3	2	TreeTime	RAxML-NG
IN	CN	locrisk527.1	2	TreeTime	RAxML-NG
IN	CN	locrisk527.2	1	TreeTime	RAxML-NG
IN	CN	locrisk527.3	1	TreeTime	RAxML-NG
IN	CN	locrisk574.1	2	TreeTime	RAxML-NG
IN	CN	locrisk574.2	2	TreeTime	RAxML-NG
IN	CN	locrisk574.3	2	TreeTime	RAxML-NG
IN	MM	locrisk260.1	1	TreeTime	RAxML-NG
IN	MM	locrisk260.2	1	TreeTime	RAxML-NG
IN	MM	locrisk468.1	1	TreeTime	RAxML-NG
IN	MM	locrisk468.2	1	TreeTime	RAxML-NG
IN	MM	locrisk468.3	1	TreeTime	RAxML-NG
IN	MM	locrisk527.1	1	TreeTime	RAxML-NG
IN	MM	locrisk574.1	1	TreeTime	RAxML-NG
IN	MM	locrisk574.2	1	TreeTime	RAxML-NG
IN	MM	locrisk574.3	1	TreeTime	RAxML-NG
IN	NP	locrisk260.1	1	TreeTime	RAxML-NG
IN	NP	locrisk260.2	1	TreeTime	RAxML-NG
IN	NP	locrisk260.3	1	TreeTime	RAxML-NG
IN	NP	locrisk378.1	1	TreeTime	RAxML-NG
IN	NP	locrisk378.2	1	TreeTime	RAxML-NG
IN	NP	locrisk378.3	1	TreeTime	RAxML-NG
IN	NP	locrisk468.1	1	TreeTime	RAxML-NG
IN	NP	locrisk468.2	1	TreeTime	RAxML-NG
IN	NP	locrisk468.3	1	TreeTime	RAxML-NG
IN	NP	locrisk527.1	1	TreeTime	RAxML-NG
IN	NP	locrisk527.2	1	TreeTime	RAxML-NG
IN	NP	locrisk527.3	1	TreeTime	RAxML-NG
IN	NP	locrisk574.1	1	TreeTime	RAxML-NG
IN	NP	locrisk574.2	1	TreeTime	RAxML-NG
IN	NP	locrisk574.3	1	TreeTime	RAxML-NG
IN	PK	locrisk378.1	1	TreeTime	RAxML-NG
IN	PK	locrisk378.2	1	TreeTime	RAxML-NG
IN	PK	locrisk378.3	1	TreeTime	RAxML-NG
IN	PK	locrisk468.1	1	TreeTime	RAxML-NG
IN	PK	locrisk468.2	1	TreeTime	RAxML-NG
IN	PK	locrisk468.3	1	TreeTime	RAxML-NG
IN	PK	locrisk527.1	1	TreeTime	RAxML-NG
IN	PK	locrisk527.2	1	TreeTime	RAxML-NG
IN	PK	locrisk527.3	1	TreeTime	RAxML-NG
IN	PK	locrisk574.1	1	TreeTime	RAxML-NG
IN	PK	locrisk574.2	1	TreeTime	RAxML-NG
IN	PK	locrisk574.3	1	TreeTime	RAxML-NG
IN	SE	locrisk260.3	1	TreeTime	RAxML-NG
IN	SE	locrisk378.1	1	TreeTime	RAxML-NG
IN	SE	locrisk378.2	2	TreeTime	RAxML-NG
IN	SE	locrisk378.3	1	TreeTime	RAxML-NG
IN	SE	locrisk468.1	2	TreeTime	RAxML-NG
IN	SE	locrisk468.2	2	TreeTime	RAxML-NG
IN	SE	locrisk468.3	2	TreeTime	RAxML-NG
IN	SE	locrisk527.1	2	TreeTime	RAxML-NG
IN	SE	locrisk527.2	1	TreeTime	RAxML-NG
IN	SE	locrisk527.3	2	TreeTime	RAxML-NG
IN	SE	locrisk574.1	2	TreeTime	RAxML-NG
IN	SE	locrisk574.2	2	TreeTime	RAxML-NG
IN	SE	locrisk574.3	2	TreeTime	RAxML-NG
KE	TZ	locrisk260.1	1	TreeTime	RAxML-NG
KE	TZ	locrisk260.2	1	TreeTime	RAxML-NG
KE	TZ	locrisk260.3	1	TreeTime	RAxML-NG
KE	TZ	locrisk378.1	1	TreeTime	RAxML-NG
KE	TZ	locrisk378.2	1	TreeTime	RAxML-NG
KE	TZ	locrisk378.3	1	TreeTime	RAxML-NG
KE	TZ	locrisk468.1	1	TreeTime	RAxML-NG
MW	BG	locrisk468.1	1	TreeTime	RAxML-NG
MW	BW	locrisk260.1	1	TreeTime	RAxML-NG
MW	BW	locrisk468.3	1	TreeTime	RAxML-NG
MW	BW	locrisk527.3	1	TreeTime	RAxML-NG
MW	BW	locrisk574.1	1	TreeTime	RAxML-NG
MW	BW	locrisk574.2	2	TreeTime	RAxML-NG
MW	BW	locrisk574.3	1	TreeTime	RAxML-NG
MW	ES	locrisk468.1	1	TreeTime	RAxML-NG
MW	IN	locrisk260.3	1	TreeTime	RAxML-NG
MW	TH	locrisk378.2	1	TreeTime	RAxML-NG
MW	TH	locrisk468.1	1	TreeTime	RAxML-NG
MW	TH	locrisk468.2	1	TreeTime	RAxML-NG
MW	TH	locrisk468.3	1	TreeTime	RAxML-NG
MW	TH	locrisk527.2	1	TreeTime	RAxML-NG
MW	TH	locrisk527.3	1	TreeTime	RAxML-NG
MW	TH	locrisk574.1	1	TreeTime	RAxML-NG
MW	TH	locrisk574.2	1	TreeTime	RAxML-NG
MW	TH	locrisk574.3	1	TreeTime	RAxML-NG
MW	TZ	locrisk527.2	1	TreeTime	RAxML-NG
MW	ZA	locrisk260.1	2	TreeTime	RAxML-NG
MW	ZA	locrisk260.2	3	TreeTime	RAxML-NG
MW	ZA	locrisk260.3	4	TreeTime	RAxML-NG
MW	ZA	locrisk468.1	2	TreeTime	RAxML-NG
MW	ZA	locrisk468.3	2	TreeTime	RAxML-NG
MW	ZA	locrisk527.2	2	TreeTime	RAxML-NG
MW	ZA	locrisk527.3	2	TreeTime	RAxML-NG
MW	ZA	locrisk574.1	3	TreeTime	RAxML-NG
MW	ZA	locrisk574.2	2	TreeTime	RAxML-NG
MW	ZA	locrisk574.3	2	TreeTime	RAxML-NG
MW	ZM	locrisk527.2	1	TreeTime	RAxML-NG
MW	ZM	locrisk574.3	1	TreeTime	RAxML-NG
NP	IN	locrisk260.1	1	TreeTime	RAxML-NG
NP	IN	locrisk260.2	1	TreeTime	RAxML-NG
NP	IN	locrisk260.3	1	TreeTime	RAxML-NG
NP	IN	locrisk378.1	1	TreeTime	RAxML-NG
NP	IN	locrisk378.2	1	TreeTime	RAxML-NG
NP	IN	locrisk378.3	1	TreeTime	RAxML-NG
NP	IN	locrisk468.1	1	TreeTime	RAxML-NG
NP	IN	locrisk468.2	1	TreeTime	RAxML-NG
NP	IN	locrisk468.3	2	TreeTime	RAxML-NG
NP	IN	locrisk527.1	1	TreeTime	RAxML-NG
NP	IN	locrisk527.2	1	TreeTime	RAxML-NG
NP	IN	locrisk527.3	1	TreeTime	RAxML-NG
NP	IN	locrisk574.1	1	TreeTime	RAxML-NG
NP	IN	locrisk574.2	1	TreeTime	RAxML-NG
NP	IN	locrisk574.3	1	TreeTime	RAxML-NG
SE	BR	locrisk260.1	1	TreeTime	RAxML-NG
SE	BR	locrisk260.2	1	TreeTime	RAxML-NG
SE	BR	locrisk260.3	1	TreeTime	RAxML-NG
SE	BR	locrisk378.1	1	TreeTime	RAxML-NG
SE	BR	locrisk378.2	1	TreeTime	RAxML-NG
SE	BR	locrisk378.3	1	TreeTime	RAxML-NG
SE	BR	locrisk468.1	1	TreeTime	RAxML-NG
SE	BR	locrisk468.2	1	TreeTime	RAxML-NG
SE	BR	locrisk468.3	1	TreeTime	RAxML-NG
SE	BR	locrisk527.1	1	TreeTime	RAxML-NG
SE	BR	locrisk527.2	1	TreeTime	RAxML-NG
SE	BR	locrisk527.3	1	TreeTime	RAxML-NG
SE	BR	locrisk574.1	1	TreeTime	RAxML-NG
SE	BR	locrisk574.2	1	TreeTime	RAxML-NG
SE	BR	locrisk574.3	1	TreeTime	RAxML-NG
SE	BW	locrisk378.1	1	TreeTime	RAxML-NG
SE	BW	locrisk527.3	1	TreeTime	RAxML-NG
SE	ET	locrisk260.1	3	TreeTime	RAxML-NG
SE	ET	locrisk260.2	3	TreeTime	RAxML-NG
SE	ET	locrisk260.3	3	TreeTime	RAxML-NG
SE	ET	locrisk378.1	5	TreeTime	RAxML-NG
SE	ET	locrisk378.2	5	TreeTime	RAxML-NG
SE	ET	locrisk378.3	5	TreeTime	RAxML-NG
SE	ET	locrisk468.1	7	TreeTime	RAxML-NG
SE	ET	locrisk468.2	7	TreeTime	RAxML-NG
SE	ET	locrisk468.3	7	TreeTime	RAxML-NG
SE	ET	locrisk527.1	9	TreeTime	RAxML-NG
SE	ET	locrisk527.2	9	TreeTime	RAxML-NG
SE	ET	locrisk527.3	9	TreeTime	RAxML-NG
SE	ET	locrisk574.1	11	TreeTime	RAxML-NG
SE	ET	locrisk574.2	9	TreeTime	RAxML-NG
SE	ET	locrisk574.3	7	TreeTime	RAxML-NG
SE	IL	locrisk260.1	4	TreeTime	RAxML-NG
SE	IL	locrisk260.2	4	TreeTime	RAxML-NG
SE	IL	locrisk260.3	4	TreeTime	RAxML-NG
SE	IL	locrisk378.1	5	TreeTime	RAxML-NG
SE	IL	locrisk378.2	5	TreeTime	RAxML-NG
SE	IL	locrisk378.3	5	TreeTime	RAxML-NG
SE	IL	locrisk468.1	5	TreeTime	RAxML-NG
SE	IL	locrisk468.2	5	TreeTime	RAxML-NG
SE	IL	locrisk468.3	5	TreeTime	RAxML-NG
SE	IL	locrisk527.1	5	TreeTime	RAxML-NG
SE	IL	locrisk527.2	5	TreeTime	RAxML-NG
SE	IL	locrisk527.3	5	TreeTime	RAxML-NG
SE	IL	locrisk574.1	5	TreeTime	RAxML-NG
SE	IL	locrisk574.2	5	TreeTime	RAxML-NG
SE	IL	locrisk574.3	4	TreeTime	RAxML-NG
SE	KE	locrisk260.1	2	TreeTime	RAxML-NG
SE	KE	locrisk260.2	2	TreeTime	RAxML-NG
SE	KE	locrisk260.3	2	TreeTime	RAxML-NG
SE	KE	locrisk378.1	3	TreeTime	RAxML-NG
SE	KE	locrisk378.2	3	TreeTime	RAxML-NG
SE	KE	locrisk378.3	3	TreeTime	RAxML-NG
SE	KE	locrisk468.1	2	TreeTime	RAxML-NG
SE	KE	locrisk468.2	2	TreeTime	RAxML-NG
SE	KE	locrisk468.3	2	TreeTime	RAxML-NG
SE	KE	locrisk527.1	2	TreeTime	RAxML-NG
SE	KE	locrisk527.2	2	TreeTime	RAxML-NG
SE	KE	locrisk527.3	2	TreeTime	RAxML-NG
SE	KE	locrisk574.1	2	TreeTime	RAxML-NG
SE	KE	locrisk574.2	2	TreeTime	RAxML-NG
SE	KE	locrisk574.3	2	TreeTime	RAxML-NG
SE	MW	locrisk378.3	1	TreeTime	RAxML-NG
SE	MW	locrisk468.1	1	TreeTime	RAxML-NG
SE	MW	locrisk527.1	1	TreeTime	RAxML-NG
SE	SN	locrisk574.3	1	TreeTime	RAxML-NG
SE	TZ	locrisk468.2	1	TreeTime	RAxML-NG
SE	TZ	locrisk468.3	1	TreeTime	RAxML-NG
SE	TZ	locrisk527.1	1	TreeTime	RAxML-NG
SE	TZ	locrisk527.2	1	TreeTime	RAxML-NG
SE	TZ	locrisk527.3	2	TreeTime	RAxML-NG
SE	TZ	locrisk574.1	1	TreeTime	RAxML-NG
SE	TZ	locrisk574.2	1	TreeTime	RAxML-NG
SE	TZ	locrisk574.3	1	TreeTime	RAxML-NG
SE	YE	locrisk260.1	1	TreeTime	RAxML-NG
SE	YE	locrisk260.2	1	TreeTime	RAxML-NG
SE	YE	locrisk260.3	1	TreeTime	RAxML-NG
SE	YE	locrisk378.1	1	TreeTime	RAxML-NG
SE	YE	locrisk378.2	1	TreeTime	RAxML-NG
SE	YE	locrisk378.3	1	TreeTime	RAxML-NG
SE	YE	locrisk468.1	1	TreeTime	RAxML-NG
SE	YE	locrisk468.2	1	TreeTime	RAxML-NG
SE	YE	locrisk468.3	1	TreeTime	RAxML-NG
SE	YE	locrisk527.1	1	TreeTime	RAxML-NG
SE	YE	locrisk527.2	1	TreeTime	RAxML-NG
SE	YE	locrisk527.3	1	TreeTime	RAxML-NG
SE	YE	locrisk574.1	1	TreeTime	RAxML-NG
SE	YE	locrisk574.2	1	TreeTime	RAxML-NG
SE	ZA	locrisk260.2	1	TreeTime	RAxML-NG
SE	ZA	locrisk378.1	1	TreeTime	RAxML-NG
SE	ZA	locrisk378.2	1	TreeTime	RAxML-NG
SE	ZA	locrisk378.3	1	TreeTime	RAxML-NG
SE	ZA	locrisk468.1	1	TreeTime	RAxML-NG
SE	ZA	locrisk468.2	1	TreeTime	RAxML-NG
SE	ZA	locrisk468.3	1	TreeTime	RAxML-NG
SE	ZA	locrisk527.1	1	TreeTime	RAxML-NG
SE	ZA	locrisk527.2	1	TreeTime	RAxML-NG
SE	ZA	locrisk527.3	2	TreeTime	RAxML-NG
SE	ZA	locrisk574.1	1	TreeTime	RAxML-NG
SE	ZA	locrisk574.2	1	TreeTime	RAxML-NG
SE	ZA	locrisk574.3	1	TreeTime	RAxML-NG
SE	ZM	locrisk260.2	1	TreeTime	RAxML-NG
SE	ZM	locrisk260.3	1	TreeTime	RAxML-NG
SE	ZM	locrisk378.1	1	TreeTime	RAxML-NG
SE	ZM	locrisk378.2	1	TreeTime	RAxML-NG
SE	ZM	locrisk378.3	1	TreeTime	RAxML-NG
SE	ZM	locrisk468.1	2	TreeTime	RAxML-NG
SE	ZM	locrisk468.2	1	TreeTime	RAxML-NG
SE	ZM	locrisk468.3	1	TreeTime	RAxML-NG
SE	ZM	locrisk527.1	2	TreeTime	RAxML-NG
SE	ZM	locrisk527.2	1	TreeTime	RAxML-NG
SE	ZM	locrisk527.3	2	TreeTime	RAxML-NG
SE	ZM	locrisk574.1	1	TreeTime	RAxML-NG
SE	ZM	locrisk574.2	1	TreeTime	RAxML-NG
SE	ZM	locrisk574.3	1	TreeTime	RAxML-NG
SN	ET	locrisk574.3	1	TreeTime	RAxML-NG
SN	KE	locrisk574.3	1	TreeTime	RAxML-NG
SN	TZ	locrisk574.3	1	TreeTime	RAxML-NG
SN	ZM	locrisk527.3	1	TreeTime	RAxML-NG
SN	ZM	locrisk574.3	1	TreeTime	RAxML-NG
SO	BG	locrisk574.3	1	TreeTime	RAxML-NG
SO	BW	locrisk468.1	1	TreeTime	RAxML-NG
SO	BW	locrisk574.3	1	TreeTime	RAxML-NG
SO	ES	locrisk574.3	1	TreeTime	RAxML-NG
SO	MW	locrisk468.1	1	TreeTime	RAxML-NG
SO	MW	locrisk574.3	1	TreeTime	RAxML-NG
SO	SE	locrisk378.1	1	TreeTime	RAxML-NG
SO	SE	locrisk378.2	1	TreeTime	RAxML-NG
SO	SE	locrisk378.3	1	TreeTime	RAxML-NG
SO	SE	locrisk468.2	1	TreeTime	RAxML-NG
SO	SE	locrisk468.3	1	TreeTime	RAxML-NG
SO	SE	locrisk527.1	1	TreeTime	RAxML-NG
SO	SE	locrisk527.2	1	TreeTime	RAxML-NG
SO	SE	locrisk574.1	1	TreeTime	RAxML-NG
SO	SE	locrisk574.2	1	TreeTime	RAxML-NG
SO	SE	locrisk574.3	1	TreeTime	RAxML-NG
SO	TZ	locrisk468.1	1	TreeTime	RAxML-NG
SO	TZ	locrisk574.3	1	TreeTime	RAxML-NG
SO	ZM	locrisk574.3	1	TreeTime	RAxML-NG
TZ	BW	locrisk260.2	1	TreeTime	RAxML-NG
TZ	BW	locrisk378.2	2	TreeTime	RAxML-NG
TZ	BW	locrisk378.3	1	TreeTime	RAxML-NG
TZ	BW	locrisk574.3	4	TreeTime	RAxML-NG
TZ	KE	locrisk468.1	1	TreeTime	RAxML-NG
TZ	KE	locrisk468.2	1	TreeTime	RAxML-NG
TZ	KE	locrisk468.3	1	TreeTime	RAxML-NG
TZ	KE	locrisk527.1	1	TreeTime	RAxML-NG
TZ	KE	locrisk527.2	1	TreeTime	RAxML-NG
TZ	KE	locrisk527.3	1	TreeTime	RAxML-NG
TZ	KE	locrisk574.1	1	TreeTime	RAxML-NG
TZ	KE	locrisk574.2	1	TreeTime	RAxML-NG
TZ	KE	locrisk574.3	1	TreeTime	RAxML-NG
TZ	MW	locrisk260.2	1	TreeTime	RAxML-NG
TZ	MW	locrisk574.3	6	TreeTime	RAxML-NG
TZ	SE	locrisk527.3	1	TreeTime	RAxML-NG
TZ	SE	locrisk574.3	2	TreeTime	RAxML-NG
TZ	ZA	locrisk260.3	1	TreeTime	RAxML-NG
TZ	ZA	locrisk378.2	2	TreeTime	RAxML-NG
TZ	ZA	locrisk378.3	2	TreeTime	RAxML-NG
TZ	ZA	locrisk468.1	2	TreeTime	RAxML-NG
TZ	ZA	locrisk574.3	6	TreeTime	RAxML-NG
TZ	ZM	locrisk260.2	2	TreeTime	RAxML-NG
TZ	ZM	locrisk378.2	1	TreeTime	RAxML-NG
TZ	ZM	locrisk378.3	1	TreeTime	RAxML-NG
TZ	ZM	locrisk527.3	1	TreeTime	RAxML-NG
TZ	ZM	locrisk574.2	1	TreeTime	RAxML-NG
TZ	ZM	locrisk574.3	7	TreeTime	RAxML-NG
ZA	BE	locrisk260.1	1	TreeTime	RAxML-NG
ZA	BE	locrisk260.2	1	TreeTime	RAxML-NG
ZA	BE	locrisk260.3	1	TreeTime	RAxML-NG
ZA	BE	locrisk378.1	1	TreeTime	RAxML-NG
ZA	BE	locrisk378.2	1	TreeTime	RAxML-NG
ZA	BE	locrisk378.3	1	TreeTime	RAxML-NG
ZA	BE	locrisk468.1	1	TreeTime	RAxML-NG
